Label_ID,Ten_Tieng_Anh,Ten_Tieng_Viet,File_Name,Contrast,Dissimilarity,Homogeneity,ASM,Max_Probability,Entropy,GLCM_Mean,GLCM_Variance,Correlation
Leaf 2,Acer,Cây Phong,1213.jpg,0.1894711770463036,0.4446485232019713,0.4535210108395997,0.1793035701060792,0.3262989646076855,0.7132547303859114,0.2622487969181498,0.6305593625660919,0.810449513170795
Leaf 2,Acer,Cây Phong,1271.jpg,0.1902242472543553,0.5152109537738662,0.3514026301186259,0.0799255393797203,0.1620967197618457,0.8605606608634583,0.220387367964427,0.3876549154167509,0.7230633968279961
Leaf 3,Salix aurita,Cây Liễu tai chuột,1327.jpg,0.1285626011591829,0.2153785788343056,0.7491595334318568,0.3875192983137029,0.5276063037746371,0.5360557994017388,0.4794064127513283,0.5711936554702431,0.8629353426749629
Leaf 11,Salix cinerea,Cây Liễu xám,2161.jpg,0.0796194741333279,0.1117728872440327,0.8706042885371039,0.5707459916461056,0.6606084951031115,0.3361579296429887,0.5832598759613377,0.5859629775641356,0.9230576152321764
Leaf 1,Ulmus carpinifolia,Cây Du,1117.jpg,0.1526608478168369,0.1885944568431541,0.8029779901860455,0.8299012336930159,0.8997291506648825,0.2221109416381644,0.9251627507154851,0.1533893458381639,0.6599043586180459
Leaf 8,Populus tremula,Cây Bạch dương rung,1856.jpg,0.1793594394663959,0.437248116659809,0.4574475254933334,0.1689169982115507,0.3046981913596199,0.7085120653350687,0.2098014636394075,0.6854700428302233,0.8368113956144734
Leaf 8,Populus tremula,Cây Bạch dương rung,1854.jpg,0.1023789293100012,0.2773636707392606,0.6438916472191806,0.3274852225670933,0.4337190261656329,0.5589534421932526,0.4396102055829392,0.4469867787435757,0.859746034615446
Leaf 7,Salix alba 'Tristis',Cây Liễu rủ,1710.jpg,0.0823871680603555,0.1362388095954706,0.8361917167370372,0.5074817411988519,0.5966579559610762,0.3994666089592359,0.521685333921078,0.6298247796623205,0.9293663908777464
Leaf 1,Ulmus carpinifolia,Cây Du,1125.jpg,0.1890141857234688,0.2738685389747694,0.7017406748458955,0.5766717160356674,0.7067290650111433,0.4062598136758068,0.7140997125346702,0.3489466859035456,0.7074956029246826
Leaf 10,Sorbus aucuparia,Cây Thanh lương trà,2054.jpg,0.0430086763265075,0.129712185994431,0.8219689788495828,0.4703536627444354,0.5663479653201264,0.4412939629279505,0.4659172695778117,0.6963238944450385,0.9844983653533916
Leaf 10,Sorbus aucuparia,Cây Thanh lương trà,2019.jpg,0.1481038075834986,0.3834658850184557,0.5166063573292233,0.3115012697165302,0.4611482756689363,0.5947468304766508,0.3761028666491121,0.6597467357497647,0.863920123686313
Leaf 12,Populus,Cây Dương / Bạch dương,2201.jpg,0.1066913826381604,0.1810335595567039,0.7860126410167044,0.6880056683949523,0.7779628068300852,0.3188896689154749,0.7119647402338259,0.5239623484782172,0.8761307060981222
Leaf 2,Acer,Cây Phong,1228.jpg,0.1328364355023139,0.3257248816846684,0.5928257515469225,0.2387051308018062,0.2898733806545896,0.6481692905031415,0.321814726287113,0.4240239733437711,0.8130682526471652
Leaf 3,Salix aurita,Cây Liễu tai chuột,1369.jpg,0.1428387526246414,0.2114911363615552,0.7641859040288079,0.4617269799067042,0.5999119492727033,0.4860672987001162,0.5687113336536898,0.5054070885659601,0.8269672081511478
Leaf 5,Alnus incana,Cây Tống quán sủ xám,1527.jpg,0.1107592490611404,0.336317270807667,0.5625869339676955,0.2486810012576421,0.3918956415426614,0.6789369641189557,0.3740325904785964,0.537316497174701,0.8748236196616744
Leaf 8,Populus tremula,Cây Bạch dương rung,1863.jpg,0.2025823224634086,0.4968793443152086,0.3849971414589742,0.1419831727840223,0.2609702635924902,0.7239219798933486,0.1474505680352045,0.7193629702066905,0.8213011769305011
Leaf 1,Ulmus carpinifolia,Cây Du,1126.jpg,0.2023892275382672,0.2728342652893588,0.7116042767766275,0.5414227797714006,0.6727631171788951,0.4334980161925053,0.6892078763907358,0.3511712819283401,0.6899508437869316
Leaf 10,Sorbus aucuparia,Cây Thanh lương trà,2047.jpg,0.0393398727488197,0.1130924778081773,0.8442627114849431,0.4863907753111738,0.5756409873953909,0.4189133631198718,0.4586551289484253,0.7352411699635087,0.9944584219928247
Leaf 6,Betula pubescens,Cây Bạch dương lông,1652.jpg,0.0767101772611967,0.1675523370365239,0.7873564938521416,0.5004535485333504,0.5914707077996002,0.3923069252473884,0.5016861426332454,0.6407523364611476,0.9379054392583794
Leaf 1,Ulmus carpinifolia,Cây Du,1105.jpg,0.1759352227938874,0.2187310521594297,0.7746152422990699,0.6649161086341526,0.7767664857596341,0.3467561463723946,0.7915086324728583,0.2880660640486168,0.6971485691220786
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2411.jpg,0.1432378154699338,0.3272227952980218,0.5942154782541463,0.2425823281467092,0.3934556442185298,0.6729383065925744,0.3257450162045771,0.6287043204865148,0.8613798287647597
Leaf 4,Quercus,Cây Sồi,1473.jpg,0.1120722945521024,0.3165947415651814,0.5920692804574881,0.3007872591118812,0.4633016535957482,0.6547810718157037,0.4367716628647708,0.538607117146898,0.8736041750223508
Leaf 4,Quercus,Cây Sồi,1467.jpg,0.0970366363810875,0.2838546297304583,0.6306800445269046,0.4787284977455676,0.6348828068041305,0.5564695885416756,0.6041486390411888,0.4951371241715816,0.880121581455933
Leaf 4,Quercus,Cây Sồi,1416.jpg,0.0690121262455572,0.1633795776850395,0.7894780159286358,0.5450942384446708,0.6534592803860958,0.4039449640932502,0.5917916781484234,0.5597480145443638,0.9295728414119814
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2464.jpg,0.1313817870662482,0.2844965927076098,0.6492240302671404,0.2846007786325503,0.397590129838009,0.6087511388773775,0.2819457359721042,0.7380743689858388,0.8998197967342701
Leaf 3,Salix aurita,Cây Liễu tai chuột,1348.jpg,0.1191009498272514,0.2148792742965211,0.7460701658928109,0.4010204826481468,0.5126092228354618,0.5210317411284096,0.5832922240265018,0.2871296585005017,0.7803328192451734
Leaf 11,Salix cinerea,Cây Liễu xám,2108.jpg,0.1343554489134267,0.2755447756373315,0.6650580480640318,0.3516534307232538,0.4853809552719942,0.5705040571442261,0.3954065745359126,0.6812244093821355,0.8839825746073057
Leaf 0,Unknown,Không rõ,1008.jpg,0.1697433121943513,0.4381753965156943,0.4507059590716173,0.0848131523854996,0.2027237833143659,0.8484414557133215,0.1777687921104519,0.5437303161054393,0.8066126600801801
Leaf 1,Ulmus carpinifolia,Cây Du,1170.jpg,0.1765145075693117,0.246228466347416,0.7350466733145012,0.6474550825385048,0.7649085513093226,0.3742837429636715,0.7866240746330477,0.2842450183065838,0.6943930824498503
Leaf 4,Quercus,Cây Sồi,1413.jpg,0.0540794520346178,0.1967259878870723,0.7307525157099056,0.6560576114550943,0.7745078315786224,0.381331393802671,0.772043184260236,0.3310437570317956,0.8898406207582995
Leaf 3,Salix aurita,Cây Liễu tai chuột,1309.jpg,0.1627532759042305,0.1743642775162973,0.8271567389071512,0.4309151654740962,0.5107142502598674,0.4467383081233768,0.4083134525364716,0.7098960045402988,0.8606547156115041
Leaf 2,Acer,Cây Phong,1208.jpg,0.1463402072672065,0.4107493115473916,0.4764773347979815,0.1816358974066753,0.2961133913580626,0.7580721801148418,0.3717924869659682,0.3512804315901927,0.767792911089254
Leaf 9,Ulmus glabra,Cây Du núi,1910.jpg,0.7693545467386174,0.7585505867241009,0.3468071448183922,0.3070628501597697,0.4141663545901795,0.7218257511774716,0.3960373618066167,0.6573249228674253,0.1854371504196926
Leaf 5,Alnus incana,Cây Tống quán sủ xám,1513.jpg,0.1221518496444865,0.3274367829570723,0.5826993463363468,0.296389190617937,0.4359011157981357,0.6374989455539533,0.4262504546700802,0.505625726848277,0.8522832617659144
Leaf 5,Alnus incana,Cây Tống quán sủ xám,1533.jpg,0.1506655335903752,0.4113199453048595,0.478549051697328,0.2016550850131806,0.3451721258151223,0.7529332832649652,0.3342849054079534,0.5294755353874064,0.8249117116341587
Leaf 2,Acer,Cây Phong,1212.jpg,0.1546690350383081,0.3736581173119753,0.5355162213082274,0.2424267742104865,0.3902590743182842,0.6676807435723013,0.3611499735269108,0.541810381402721,0.823896510683285
Leaf 4,Quercus,Cây Sồi,1408.jpg,0.0413995519503287,0.1230072393441828,0.8302769246824397,0.6942440745855953,0.7994870155296419,0.3188031192724354,0.7909263672999004,0.3164210817052478,0.9035269259608798
Leaf 3,Salix aurita,Cây Liễu tai chuột,1329.jpg,0.1480780615934797,0.2478690384001364,0.7125079854608044,0.378889663593756,0.5119392830360093,0.5470162116287196,0.4305850954020976,0.6510452037074077,0.8617525600174101
Leaf 1,Ulmus carpinifolia,Cây Du,1119.jpg,0.1495584560195642,0.1591354891138717,0.8443585212532844,0.7171325255741327,0.8028941379382867,0.2678521781779082,0.7873680801318264,0.3547923993012291,0.7647580851802511
Leaf 11,Salix cinerea,Cây Liễu xám,2148.jpg,0.1230400863001372,0.1899497120171405,0.7818436704782278,0.439479940246662,0.5278264268516002,0.4256447920145423,0.4255145361875918,0.6928334643134456,0.8987176378704538
Leaf 7,Salix alba 'Tristis',Cây Liễu rủ,1756.jpg,0.0704217191990898,0.1318698948898567,0.8353670495452669,0.4518612855432339,0.5148870181536009,0.4205480841195346,0.3961940477472564,0.748849843979646,0.964628913984086
Leaf 9,Ulmus glabra,Cây Du núi,1902.jpg,0.7309801486155046,0.6760226795503,0.4417325660746523,0.4583415827177048,0.5739278556225048,0.5839094840470014,0.5764020861465045,0.5512743598558947,0.1475918008281902
Leaf 1,Ulmus carpinifolia,Cây Du,1123.jpg,0.1338405291130495,0.1888441091120464,0.792101370916642,0.6954086111842196,0.8004057901117483,0.3196138294349817,0.8189640527810643,0.2572079199362193,0.7451501226245583
Leaf 6,Betula pubescens,Cây Bạch dương lông,1620.jpg,0.0373574315173674,0.0502157706571787,0.933940788613984,0.8297991780280826,0.8759845700585687,0.1409260205076145,0.8333023326651434,0.3539435720160639,0.9197687422233172
Leaf 7,Salix alba 'Tristis',Cây Liễu rủ,1725.jpg,0.0437810560270733,0.1222939471473478,0.8335734598061829,0.6723939626846733,0.761300446960842,0.3156547504050498,0.7012494436481489,0.5121241833220757,0.9493270392441756
Leaf 9,Ulmus glabra,Cây Du núi,1930.jpg,0.6911511020563265,0.8683619204268376,0.1478889695844148,0.3106311893838087,0.5027802489206354,0.8611840276814056,0.5589260439414866,0.4717863186187888,0.1288742704204723
Leaf 12,Populus,Cây Dương / Bạch dương,2271.jpg,0.041051981085074,0.1439423653212878,0.7995867081184223,0.6847475801306858,0.7959459051611064,0.3706930798878373,0.8120981759499395,0.2801363221829046,0.8930272793821361
Leaf 5,Alnus incana,Cây Tống quán sủ xám,1530.jpg,0.1545531780832232,0.4197011286176697,0.4680073822372244,0.2014225827194506,0.3320413057458509,0.7168379387008735,0.319040879699274,0.5257740070049112,0.8191052370077356
Leaf 9,Ulmus glabra,Cây Du núi,1960.jpg,0.8235756017183385,0.7867256284990805,0.3329519931647028,0.3674543418560259,0.5008087117965322,0.7251291163786673,0.4749423797586538,0.6738577015688764,0.1388031994776446
Leaf 5,Alnus incana,Cây Tống quán sủ xám,1573.jpg,0.1680569498481159,0.4686686379303874,0.404774433542923,0.0994720589201113,0.2440016455292114,0.8664299755144742,0.2091787633849941,0.5843346830178365,0.8210141170366344
Leaf 8,Populus tremula,Cây Bạch dương rung,1844.jpg,0.1364923660849922,0.3553621724631596,0.5511401773277724,0.1994664044371929,0.2547589645947081,0.6564500353223811,0.2403946462685513,0.5078974388842262,0.83546961211102
Leaf 12,Populus,Cây Dương / Bạch dương,2217.jpg,0.0453000694381861,0.0860587035481336,0.886768632133077,0.7925210133215673,0.853608580756851,0.1981696608439633,0.8318143216675855,0.3317540329617057,0.9024550104158136
Leaf 1,Ulmus carpinifolia,Cây Du,1155.jpg,0.1560979374843549,0.164984485127918,0.8415615730438445,0.6907623958069852,0.7631667078307456,0.2679694282243684,0.8423597909111492,0.1235561087069267,0.6351904321804022
Leaf 4,Quercus,Cây Sồi,1440.jpg,0.0813830744496199,0.2422340300451405,0.6815208176007095,0.6467067022986631,0.7647937044865593,0.4066682792535926,0.7206582827467334,0.4557668366022968,0.8890075313310546
Leaf 6,Betula pubescens,Cây Bạch dương lông,1656.jpg,0.0966118275457763,0.2628125099238281,0.6602493302304109,0.6724527783725989,0.7864040483031883,0.3154501077416351,0.7895596615467079,0.2790545034799442,0.8102876692411712
Leaf 11,Salix cinerea,Cây Liễu xám,2142.jpg,0.1258206532221742,0.2477977091804529,0.7000844782332758,0.4052330076193159,0.5474460924069988,0.5180984308725513,0.4860054180448464,0.5905651986859057,0.8711925026379157
Leaf 1,Ulmus carpinifolia,Cây Du,1133.jpg,0.1882932980029407,0.2794322181100818,0.6929837199248432,0.5620826715535552,0.6908419211955525,0.4527736541036499,0.7296833929275754,0.2882960456919069,0.6790938658597165
Leaf 12,Populus,Cây Dương / Bạch dương,2204.jpg,0.0836487215712797,0.2175184554248104,0.7187782079239655,0.6540443735911181,0.768516655657803,0.3753426590599688,0.749876672606394,0.3826749306291684,0.864810030340214
Leaf 9,Ulmus glabra,Cây Du núi,1912.jpg,0.6842897957163001,0.8231391951475034,0.20708201425608,0.2581656009748787,0.4421506970701724,0.8531717931873964,0.4887711776163947,0.4982253513933233,0.1600454811603044
Leaf 11,Salix cinerea,Cây Liễu xám,2115.jpg,0.110385932205867,0.1836014114653096,0.7835232086087289,0.4889505539018038,0.5959784455930599,0.4230846062916142,0.5152804170185453,0.6251049911817765,0.897119829858943
Leaf 10,Sorbus aucuparia,Cây Thanh lương trà,2029.jpg,0.1452717486814238,0.3893862102521855,0.5066348146524425,0.2316817674918315,0.3529625686259,0.6723776441249811,0.2371841008009933,0.7460684587644213,0.8872510102356422
Leaf 9,Ulmus glabra,Cây Du núi,1939.jpg,0.5601168858553328,0.6578693931408515,0.3703628653654632,0.4410326988445003,0.6075492629864632,0.7022628832478944,0.6612672351050646,0.4051646209729538,0.2405805706120799
Leaf 11,Salix cinerea,Cây Liễu xám,2133.jpg,0.0561133852461078,0.1212596734619372,0.8430227384511044,0.426219847349002,0.5010192643049315,0.4378353370514808,0.5316727990405578,0.3726569420988633,0.8991798971254539
Leaf 13,Tilia,Cây Đoạn,2307.jpg,0.2603305780757141,0.4261207583891842,0.5243942375930952,0.2810805155219388,0.3811957458885465,0.6761047453949046,0.4338199019185277,0.4116967447738472,0.6408681931979794
Leaf 4,Quercus,Cây Sồi,1422.jpg,0.0808810276442521,0.2370983262279289,0.6887684302043129,0.5808431014929822,0.7109592563162584,0.4499119754635088,0.6770854389704108,0.4646200281074162,0.8920315421194541
Leaf 2,Acer,Cây Phong,1270.jpg,0.0965088435857008,0.2764720554932168,0.6416067647666427,0.2378889429024354,0.2941035719597047,0.649513527565489,0.3387651124332103,0.3987004091614839,0.8525851481065366
Leaf 6,Betula pubescens,Cây Bạch dương lông,1640.jpg,0.0655106716029921,0.1826741316094242,0.7581394472749742,0.7478759767672644,0.8403629138648159,0.2626969511583835,0.8563098940132564,0.2014410111648638,0.8272037396192625
Leaf 6,Betula pubescens,Cây Bạch dương lông,1600.jpg,0.0146752143107508,0.0182959448488157,0.967146873156771,0.9297856430235462,0.9544632322801626,0.0697688003968276,0.941433827493132,0.1950916069319994,0.906532490366326
Leaf 13,Tilia,Cây Đoạn,2361.jpg,0.2088257250429825,0.4372837812696507,0.4773062406477796,0.3370138611738064,0.4793132148026662,0.6757499917809012,0.5562330675165585,0.3211345086445309,0.6661374242614575
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2412.jpg,0.0804047268289032,0.2138450006111105,0.7211193602228603,0.4476319710994543,0.5942270315459194,0.500973919877355,0.5834943994337786,0.4374004112655901,0.8851971821057245
Leaf 0,Unknown,Không rõ,1050.jpg,0.0663731622686239,0.2016477040452332,0.7318633790148729,0.3025127969631612,0.4007388468954361,0.5867973895218362,0.419513970099612,0.4307048023597532,0.9015073096599028
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2466.jpg,0.1717193169282989,0.3646528033269344,0.5562548018176687,0.2235630282303269,0.3658541244810814,0.6762788628277896,0.2680957096965986,0.6896390016861556,0.8460653137795799
Leaf 11,Salix cinerea,Cây Liễu xám,2110.jpg,0.1356298754193603,0.2683405244492988,0.6762905782708881,0.3998861283476002,0.5459148014368213,0.5039688447740434,0.5163721642178405,0.5067674371605784,0.8361789694986955
Leaf 0,Unknown,Không rõ,1067.jpg,0.1906876750746948,0.4968080150955252,0.3784456421458627,0.0140783046397221,0.0894082515212353,0.8875485355915199,0.0358173951531797,0.5752031488977153,0.7920935392937033
Leaf 10,Sorbus aucuparia,Cây Thanh lương trà,2005.jpg,0.1055971780623588,0.3330004620923847,0.5637812589178276,0.2427241170517174,0.3341659719669719,0.6028537153095991,0.3180542637117622,0.5099415787503845,0.8736681502622593
Leaf 12,Populus,Cây Dương / Bạch dương,2239.jpg,0.017700368137967,0.0119476442969849,0.9772154863420268,0.966853991584259,0.9797295332880904,0.0554619931941743,0.9735231081361256,0.1634664222432117,0.8907992847121949
Leaf 2,Acer,Cây Phong,1210.jpg,0.2390901363101536,0.5630728601814897,0.3120642148094693,0.1267265033288689,0.2587020388429149,0.8267720572804574,0.2665884920353487,0.487194412150293,0.7020494054440054
Leaf 8,Populus tremula,Cây Bạch dương rung,1821.jpg,0.3187353564335005,0.7079781699685048,0.1477822614900328,0.0103194196064821,0.0938489953347499,0.8307605031488345,0.0001536533095305,0.6308342484764065,0.6668247796664283
Leaf 1,Ulmus carpinifolia,Cây Du,1173.jpg,0.2001235804166074,0.2303220503579972,0.7704323582454201,0.7183892356472643,0.8147903546628525,0.3020946911829518,0.8196514491658057,0.2938392229103767,0.6646175430062842
Leaf 3,Salix aurita,Cây Liễu tai chuột,1322.jpg,0.1640148294151547,0.2857805186619127,0.6685168643184086,0.2632629446219403,0.3747356121081105,0.6212436150473667,0.2767134364317771,0.7059450130907312,0.8583546574868814
Leaf 3,Salix aurita,Cây Liễu tai chuột,1365.jpg,0.1502149787650452,0.2041085621243138,0.7780397236408628,0.4995035505554051,0.6242786168356518,0.4389443659543579,0.5763454770324667,0.5328915416771134,0.8264920393754904
Leaf 1,Ulmus carpinifolia,Cây Du,1118.jpg,0.2153137145277354,0.2638824482190804,0.7319333560341839,0.6998630508542106,0.8061002784070956,0.3562194882096248,0.8308034446312003,0.26547757962858,0.6265458009184147
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2416.jpg,0.1200278054679305,0.2579621229853506,0.6810573945904612,0.3313303281217393,0.4776000830297801,0.6003632525569353,0.3979054625698557,0.6485671420770115,0.8919176844925524
Leaf 11,Salix cinerea,Cây Liễu xám,2128.jpg,0.0864807804733545,0.1180498585761801,0.8643778149450028,0.5951130219631735,0.679098833568004,0.3035656871702434,0.6113460835402472,0.5560533462536322,0.9082441864418388
Leaf 2,Acer,Cây Phong,1247.jpg,0.1196931075976853,0.3172010399324911,0.5964849131289676,0.1394211578766815,0.1455970595581837,0.7346827366044903,0.1444988070889619,0.4836581429898492,0.8488521407924582
Leaf 4,Quercus,Cây Sồi,1403.jpg,0.0975773021714836,0.3095331488165156,0.593174587647189,0.4424148303246297,0.6059222663306498,0.5871712996906399,0.5728842340598859,0.5165905165788058,0.8851756177818296
Leaf 3,Salix aurita,Cây Liễu tai chuột,1303.jpg,0.1749697481681801,0.3233353528252715,0.621549492223624,0.3100696708795686,0.463923740552383,0.6530112619172279,0.4659253565941025,0.4766346119181654,0.7777191746762669
Leaf 7,Salix alba 'Tristis',Cây Liễu rủ,1738.jpg,0.0983754278620683,0.1245408175673778,0.8620475264017262,0.5611872392754731,0.6433240482772338,0.3582214545346661,0.5460919490875482,0.671622382865675,0.9205984425789322
Leaf 9,Ulmus glabra,Cây Du núi,1964.jpg,0.6456193187079707,0.8454652409084367,0.1539028458746619,0.2928553940780506,0.4854766609576305,0.8627135119396855,0.5791516716854704,0.3731387499916389,0.096731748986128
Leaf 4,Quercus,Cây Sồi,1453.jpg,0.1299142656351731,0.323406682044955,0.5928892217643186,0.4709255557790642,0.622900454962492,0.5343734640228088,0.5677975008127981,0.5552382542715495,0.8570189491596613
Leaf 8,Populus tremula,Cây Bạch dương rung,1867.jpg,0.2021832596181163,0.4646028724084283,0.4316819802849744,0.1867149469662697,0.3296965164477666,0.6960431847706757,0.2360761795691157,0.682361484608442,0.8115100040800689
Leaf 0,Unknown,Không rõ,1037.jpg,0.1123168814572816,0.325225577146884,0.5800121505792201,0.1472798919599898,0.2270904508773144,0.7548918349236177,0.2672031052734709,0.4155916447302221,0.8370982619445928
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2426.jpg,0.1112741688615177,0.2834623190221992,0.6382662949558109,0.3746655377659104,0.5294534235074139,0.5503424103233039,0.4817112123942854,0.5553180262843977,0.8789406964288773
Leaf 12,Populus,Cây Dương / Bạch dương,2262.jpg,0.0450039905529692,0.0577766679436289,0.9265937201426748,0.7814784909939586,0.8398365325938174,0.1884589624535651,0.810219966416337,0.3617551401799976,0.9113431433843604
Leaf 8,Populus tremula,Cây Bạch dương rung,1829.jpg,0.1521974199964975,0.3705552962557434,0.5383064304457181,0.2552995671653171,0.3953123345198699,0.6481691833029428,0.2934616471705973,0.7030501835096944,0.8701343118981975
Leaf 4,Quercus,Cây Sồi,1472.jpg,0.0849102750822039,0.2395235196971677,0.6877368714510719,0.4837431763072967,0.6288533486090571,0.4783833294450499,0.5924143784028366,0.4930489763586815,0.8945027331471311
Leaf 13,Tilia,Cây Đoạn,2302.jpg,0.2819185907065292,0.4888904717106575,0.4453972038278583,0.2416814353824034,0.3779513231454832,0.7138819606187072,0.3950830938842696,0.484487872415575,0.6477779796171315
Leaf 13,Tilia,Cây Đoạn,2365.jpg,0.2389356603700405,0.5223082111323738,0.3703166058173907,0.1846119290653998,0.3364054850108566,0.8384681010618339,0.3850066715855883,0.4366535142552834,0.6804790974295678
Leaf 0,Unknown,Không rõ,1007.jpg,0.0754614967452819,0.2418060547270395,0.678927191016344,0.2892194912341028,0.3909194435491734,0.6119919701127032,0.4251506204544929,0.4027094473633152,0.8817838030670971
Leaf 2,Acer,Cây Phong,1258.jpg,0.1171056356007897,0.3230500359465375,0.5864645991467766,0.2212256241441375,0.3053872722961996,0.6766368182467204,0.322728559128005,0.4529055223293273,0.8427547091095525
Leaf 11,Salix cinerea,Cây Liễu xám,2152.jpg,0.0979120000417288,0.220514282651517,0.7240282172147778,0.3400758170071616,0.4607271706521375,0.555432764837443,0.3834377904251187,0.6591327622671653,0.9184635117039122
Leaf 5,Alnus incana,Cây Tống quán sủ xám,1563.jpg,0.1184444270817705,0.3388494581064311,0.5634089592228723,0.2231840987920824,0.3551446582584028,0.6875591204375072,0.3370102298980463,0.53285518081554,0.8644489376654834
Leaf 6,Betula pubescens,Cây Bạch dương lông,1613.jpg,0.0476687005199213,0.0673347833812169,0.9146217415390222,0.8149283862506757,0.8708164630342197,0.1532238648749372,0.8346690384183344,0.3309610907249724,0.8988767379209917
Leaf 4,Quercus,Cây Sồi,1410.jpg,0.0612239642648517,0.1918042717289112,0.7423391745328176,0.6257484983339512,0.7505622690324727,0.3993926920840863,0.7479277016802446,0.3468999588600495,0.8846062392421761
Leaf 8,Populus tremula,Cây Bạch dương rung,1870.jpg,0.0872402871789109,0.2336388590732797,0.6982988067416841,0.2936211237036943,0.3174270475492199,0.546110365536804,0.3380211069344316,0.4327616763643634,0.8750501783973322
Leaf 9,Ulmus glabra,Cây Du núi,1955.jpg,0.8121186361599455,0.8003851740684692,0.3123171795628237,0.3029968957471863,0.4079359144552703,0.7444845487483984,0.3860822447523012,0.6774757580223516,0.1538346722013606
Leaf 6,Betula pubescens,Cây Bạch dương lông,1623.jpg,0.0202363481548248,0.0887335492862646,0.8678704453949633,0.8397509086322232,0.8980734423033782,0.1958023926018707,0.8748453353524052,0.2846512491701182,0.925144955924306
Leaf 5,Alnus incana,Cây Tống quán sủ xám,1504.jpg,0.1022373263648974,0.3436285158252249,0.5464570916544739,0.2393194888516683,0.397341295055355,0.70691713338662,0.3879584325318309,0.5268205546193598,0.8822415940200127
Leaf 6,Betula pubescens,Cây Bạch dương lông,1672.jpg,0.0649571328175865,0.0893041830437326,0.8932036150744387,0.8360894745843916,0.8886272911310962,0.1598167035504299,0.85896243535673,0.304069071292306,0.8657332929403924
Leaf 10,Sorbus aucuparia,Cây Thanh lương trà,2061.jpg,0.2193300889706778,0.6107207789300629,0.2288730605225932,0.0484541961788482,0.1390220789549843,0.824924996969216,0.0767296105697375,0.5953363889007289,0.7657689816617692
Leaf 2,Acer,Cây Phong,1206.jpg,0.1603588988324764,0.4006205623523355,0.4997011825195139,0.1984295401212535,0.3203652120982477,0.7123419130155051,0.3027293678401714,0.5242767111535256,0.8116547569376261
Leaf 12,Populus,Cây Dương / Bạch dương,2238.jpg,0.0790916813379413,0.1348478898116425,0.8362900587889052,0.7087051089913998,0.7950079894418728,0.297778098493158,0.7648457397611771,0.4039635089503238,0.8773346193098803
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2442.jpg,0.1348574957187945,0.2989764243033588,0.6303930581554299,0.3254969264044586,0.4459406422213615,0.5710390365119853,0.3383445875860741,0.7116812198683578,0.890415458791373
Leaf 3,Salix aurita,Cây Liễu tai chuột,1352.jpg,0.1745063203478406,0.3189842704245783,0.6268267624540931,0.4204704615470626,0.5791342449211082,0.5703982191140555,0.5755772104848145,0.4397230996521978,0.7647579335831527
Leaf 6,Betula pubescens,Cây Bạch dương lông,1670.jpg,0.0468126463517941,0.0691001815683833,0.912196862374994,0.6598686226985311,0.7269038235432311,0.2383448907716469,0.6559651850492275,0.5316934424928232,0.949810411888958
Leaf 14,Sorbus intermedia,Cây Thanh lương trà Thụy Điển,2430.jpg,0.1297340437050411,0.3050394079764557,0.6183064904811425,0.313440720025612,0.4602869244982114,0.6253348183049802,0.3757470379323049,0.6649746865147436,0.8851641139518801
Leaf 2,Acer,Cây Phong,1231.jpg,0.1233747841703824,0.3351760032927312,0.5729032409970335,0.2453327894879413,0.3392862261485029,0.6662783730069788,0.3746148556515543,0.4111615586747193,0.8210820064518712
Leaf 0,Unknown,Không rõ,1011.jpg,0.0971138743511441,0.2753664525881227,0.6437120527882759,0.2376307404264212,0.3428081953799108,0.6857512285880994,0.4085560630252038,0.3613724007364704,0.8395575547711216
Leaf 0,Unknown,Không rõ,1072.jpg,0.0955240594674794,0.2681443690951692,0.653189886062924,0.1791936539539838,0.1644223679228027,0.682289046892437,0.1865785854825442,0.4427456512235952,0.8672767505409106
Leaf 1,Ulmus carpinifolia,Cây Du,1150.jpg,0.0961612727204462,0.1235778731016507,0.8653743290116489,0.5506392810247106,0.6223740736914936,0.3458116183115189,0.6956289673258499,0.2292590117975574,0.7904789183519517
Leaf 10,Sorbus aucuparia,Cây Thanh lương trà,2050.jpg,0.137264745785558,0.3079639059834788,0.62071745018821,0.2674304021110812,0.3529338569202093,0.626241300494721,0.2174517810507658,0.7940519895898858,0.9055161794554288
Leaf 0,Unknown,Không rõ,1044.jpg,0.0753971317702347,0.2267912539836643,0.7009003477924007,0.2313477740696949,0.3125460575817791,0.646927353221016,0.3084307143253809,0.4943302823396561,0.9065492790124148
Leaf 8,Populus tremula,Cây Bạch dương rung,1817.jpg,0.203792383994295,0.4588608702239072,0.440247222977394,0.2303798230251754,0.3382717458807602,0.619401274308033,0.3090210665146295,0.531774731474813,0.7620708874721339
